file,line,kind,text,suggested_key
backend/routers/hr/performance.py,145,detail,Only draft cycles can be launched,msg_only_draft_cycles_can_be_launched
backend/routers/hr/performance.py,152,detail,Reviews already exist for this cycle,msg_reviews_already_exist_for_this_cycle
backend/routers/hr/performance.py,175,detail,No active employees found,msg_no_active_employees_found
backend/routers/hr/performance.py,211,detail,Failed to launch cycle,msg_failed_to_launch_cycle
backend/routers/hr/performance.py,297,detail,Review not found,msg_review_not_found
backend/routers/hr/performance.py,301,detail,You can only submit your own self-assessment,msg_you_can_only_submit_your_own_self_assessment
backend/routers/hr/performance.py,304,detail,Self-assessment already submitted or review is not in the correct state,msg_self_assessment_already_submitted_or_review_is_not_in_the_correct_state
backend/routers/hr/performance.py,326,message,Self-assessment submitted successfully,msg_self_assessment_submitted_successfully
backend/routers/hr/performance.py,332,detail,Failed to submit self-assessment,msg_failed_to_submit_self_assessment
backend/routers/hr/performance.py,430,detail,Only the assigned reviewer can submit manager assessment,msg_only_the_assigned_reviewer_can_submit_manager_assessment
backend/routers/hr/performance.py,433,detail,Review must be pending manager assessment,msg_review_must_be_pending_manager_assessment
backend/routers/hr/performance.py,454,message,Manager assessment submitted successfully,msg_manager_assessment_submitted_successfully
backend/routers/hr/performance.py,460,detail,Failed to submit manager assessment,msg_failed_to_submit_manager_assessment
backend/routers/hr/performance.py,490,detail,Review already finalized,msg_review_already_finalized
backend/routers/hr/performance.py,494,detail,Manager assessment not submitted yet,msg_manager_assessment_not_submitted_yet
backend/routers/hr/performance.py,544,message,Review finalized,msg_review_finalized
backend/routers/hr/performance.py,550,detail,Failed to finalize review,msg_failed_to_finalize_review
backend/routers/hr/performance.py,591,message,Goal added,msg_goal_added
backend/routers/hr/performance.py,597,detail,Failed to add goal,msg_failed_to_add_goal
backend/routers/hr/performance.py,631,detail,Goal not found,msg_goal_not_found
backend/routers/hr/performance.py,637,message,Goal deleted,msg_goal_deleted
backend/routers/hr/performance.py,642,detail,Failed to delete goal,msg_failed_to_delete_goal
backend/routers/hr/advanced.py,71,message,تم إنشاء هيكل الراتب بنجاح,msg_تم_إنشاء_هيكل_الراتب_بنجاح
backend/routers/hr/advanced.py,96,message,تم التحديث بنجاح,msg_تم_التحديث_بنجاح
backend/routers/hr/advanced.py,112,message,تم الحذف بنجاح,msg_تم_الحذف_بنجاح
backend/routers/hr/advanced.py,158,message,تم إنشاء مكون الراتب بنجاح,msg_تم_إنشاء_مكون_الراتب_بنجاح
backend/routers/hr/advanced.py,222,message,تم تعيين مكون الراتب بنجاح,msg_تم_تعيين_مكون_الراتب_بنجاح
backend/routers/hr/advanced.py,289,message,تم إنشاء طلب العمل الإضافي,msg_تم_إنشاء_طلب_العمل_الإضافي
backend/routers/hr/advanced.py,309,message,تم تحديث حالة الطلب,msg_تم_تحديث_حالة_الطلب
backend/routers/hr/advanced.py,351,message,تم حفظ إعدادات GOSI,msg_تم_حفظ_إعدادات_gosi
backend/routers/hr/advanced.py,578,message,تم إضافة المستند,msg_تم_إضافة_المستند
backend/routers/hr/advanced.py,676,message,تم إنشاء التقييم,msg_تم_إنشاء_التقييم
backend/routers/hr/advanced.py,701,message,تم تحديث التقييم,msg_تم_تحديث_التقييم
backend/routers/hr/advanced.py,745,message,تم إنشاء البرنامج التدريبي,msg_تم_إنشاء_البرنامج_التدريبي
backend/routers/hr/advanced.py,788,message,تم تسجيل المشارك,msg_تم_تسجيل_المشارك
backend/routers/hr/advanced.py,791,detail,المشارك مسجل مسبقاً,msg_المشارك_مسجل_مسبقاً
backend/routers/hr/advanced.py,889,message,تم تسجيل المخالفة,msg_تم_تسجيل_المخالفة
backend/routers/hr/advanced.py,914,message,تم تحديث المخالفة,msg_تم_تحديث_المخالفة
backend/routers/hr/advanced.py,971,message,تم تسليم العهدة,msg_تم_تسليم_العهدة
backend/routers/hr/advanced.py,996,message,تم تحديث العهدة,msg_تم_تحديث_العهدة
backend/routers/hr/advanced.py,1016,message,تم استلام العهدة,msg_تم_استلام_العهدة
